rank,date,artist,title,streams,danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,uri,duration_ms,time_signature,bx_speechiness,bx_acousticness,lg_liveness,pc1,pc2,cluster
38,2019-07-12,Ed Sheeran,Put It All on Me (feat. Ella Mai),"547,725",0.627,0.594,7.0,-8.306000000000001,1.0,0.0478,0.253,0.373,0.389,101.008,spotify:track:5T03itPFOPGGkvVPvPiyla,197093.0,4.0,-3.8657124185044847,-1.1770213476006803,-0.9861768593383216,0.6035020639415242,1.1374177058167325,6
40,2019-07-12,Ed Sheeran,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),"537,839",0.778,0.59,8.0,-5.547999999999999,1.0,0.27,0.467,0.0902,0.515,97.995,spotify:track:4vIKzWqtn44umal5jXq4wE,212307.0,4.0,-1.4487560860131488,-0.6980386758745077,-2.405725851913559,-0.06344751196593412,-0.8611143489950891,5
45,2019-07-12,Ed Sheeran,Feels (feat. Young Thug & J Hus),"523,663",0.665,0.68,2.0,-4.899,1.0,0.29,0.11199999999999999,0.096,0.69,91.67,spotify:track:1Bdptrvb7nQkq8kCw3siE9,150787.0,4.0,-1.3620287661745183,-1.7170784280072828,-2.3434070875143007,-0.7004394360873714,-0.5457996134400017,4
57,2019-07-12,Ed Sheeran,Way To Break My Heart (feat. Skrillex),"472,488",0.726,0.731,1.0,-6.303999999999999,0.0,0.159,0.11,0.0928,0.43,170.125,spotify:track:5d1rmWWF1725tnYjq6rMDB,190293.0,4.0,-2.121634150189067,-1.7279053852044866,-2.377308639189982,-0.47845864654416775,-0.5927933716329478,4
58,2019-07-12,Ed Sheeran,I Don't Want Your Money (feat. H.E.R.),"468,100",0.469,0.631,8.0,-6.569,0.0,0.0853,0.314,0.14,0.763,91.41799999999999,spotify:track:3FHXUqaUer9o231Je1zxIN,204507.0,4.0,-2.9854920041113,-1.0159303714252013,-1.9661128563728327,0.08985402525846821,0.37724155193875986,1
59,2019-07-12,Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),"464,418",0.747,0.649,10.0,-6.218,0.0,0.21899999999999997,0.33299999999999996,0.172,0.84,88.01100000000001,spotify:track:2qRN7PWiHRLprw4FpDeI9N,200733.0,4.0,-1.7083293003219169,-0.9707034599115049,-1.760260802168684,-0.32798552384347635,-0.25799362186543584,1
60,2019-07-12,NF,Time - Edit,"462,514",0.665,0.703,8.0,-3.885,1.0,0.07,0.128,0.115,0.257,97.96799999999999,spotify:track:1gZFRYcPz3wKevEaNYRwfW,230611.0,4.0,-3.277264227555376,-1.6354176875905941,-2.162823150618887,-0.6907146126832414,-0.023777119372224622,4
82,2019-07-12,Future,100 Shooters (feat. Meek Mill),"387,878",0.645,0.675,1.0,-5.282,0.0,0.20199999999999999,0.0104,0.273,0.171,120.67200000000001,spotify:track:2j7mcsEz4n5XxMMqqjjB6p,209120.0,5.0,-1.8107489827311092,-2.8174952898525993,-1.2982834837971773,-0.6402428755012661,0.8138415487809875,2
90,2019-07-12,David Guetta,Thing For You (With Martin Solveig),"365,051",0.774,0.723,2.0,-5.545,1.0,0.0496,0.0395,0.1,0.769,121.057,spotify:track:0IhTEIjFaRt3B2NQYf9azQ,191399.0,4.0,-3.8071855969879986,-2.274598539396567,-2.3025850929940455,-0.9034189614888761,-0.7177646120155777,4
92,2019-07-12,French Montana,Wiggle It (feat. City Girls),"358,727",0.8059999999999999,0.76,1.0,-4.69,1.0,0.0465,0.0114,0.126,0.5539999999999999,101.965,spotify:track:4vfsh1GHqHZtTlkusq9j5E,172048.0,4.0,-3.909583832044482,-2.7852822329376266,-2.071473372030659,-1.190457387231367,-0.4236995412061903,4
135,2019-07-12,Bon Iver,Faith,"287,610",0.45299999999999996,0.36200000000000004,1.0,-11.154000000000002,1.0,0.0319,0.768,0.0998,0.18100000000000002,134.94899999999998,spotify:track:5fLZQWarUISdz4attMFTXl,217947.0,4.0,-4.527981548580668,-0.2560551054238981,-2.304587095664719,2.4187019869081956,0.28013388742416884,0
142,2019-07-12,iann dior,gone girl,"279,326",0.677,0.7140000000000001,11.0,-5.6370000000000005,1.0,0.0287,0.162,0.0717,0.355,94.956,spotify:track:3iH29NcCxYgI5shlkZrUoB,136568.0,4.0,-4.707906809313262,-1.4850513919805801,-2.6352645313765626,-0.23839178510392564,-0.5030323615752222,5
188,2019-07-12,Kane Brown,Like a Rodeo,"243,686",0.67,0.6609999999999999,3.0,-6.797999999999999,0.0,0.0466,0.7040000000000001,0.217,0.425,119.985,spotify:track:7z3dPHwGxeK4fD6fYFDwiS,201730.0,4.0,-3.9061592147686834,-0.33708446390026137,-1.5278579254416775,0.2275987408096137,0.5060017773841728,1
191,2019-07-12,Tory Lanez,Melee,"242,180",0.67,0.613,1.0,-7.0760000000000005,1.0,0.139,0.000907,0.159,0.191,150.122,spotify:track:600LJrBPTbJUvuVc4WCDfB,169600.0,4.0,-2.3012578736223,-3.4643972963880993,-1.8388510767619055,-0.21887046479769046,0.15312428845074452,1
183,2019-07-13,Rich The Kid,Go Up (feat. Roddy Ricch),"232,420",0.8420000000000001,0.575,1.0,-4.995,1.0,0.158,0.0167,0.313,0.29,148.02,spotify:track:0cMPXkjXXkMqokO9LIFPFn,169397.0,4.0,-2.129982512503001,-2.6437201066725073,-1.1615520884419839,-0.7069710886114681,0.3021247331095685,1
92,2019-07-17,Quality Control,Baby,"313,666",0.97,0.46299999999999997,10.0,-7.2589999999999995,1.0,0.366,0.0957,0.151,0.46,108.00299999999999,spotify:track:5MPPttjfGap2C6j6eKcO6J,142417.0,4.0,-1.0859898821859058,-1.8100776776412268,-1.8904754421672127,0.22594341357249248,-0.9517973875166897,5
11,2019-07-19,Sam Smith,How Do You Sleep?,"870,242",0.47700000000000004,0.682,1.0,-4.931,0.0,0.0925,0.153,0.0763,0.345,110.56700000000001,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,202205.0,5.0,-2.868397690513392,-1.5222943204307138,-2.573082340691726,-0.26804289619359206,-0.017234685892342425,1
22,2019-07-19,Beyoncé,MOOD 4 EVA (feat. Oumou Sangaré),"693,545",0.608,0.7090000000000001,7.0,-6.175,1.0,0.374,0.11900000000000001,0.337,0.7090000000000001,105.742,spotify:track:7oqftogUN82Q7VNy2TmTJW,272069.0,4.0,-1.0608385782473784,-1.6803166167361925,-1.0876723486297752,-0.5718331645681132,0.8388669136237145,2
32,2019-07-19,Blue Ivy,BROWN SKIN GIRL,"552,137",0.603,0.602,6.0,-7.082999999999999,1.0,0.23,0.049,0.27899999999999997,0.595,119.70299999999999,spotify:track:0B3FovCVaGKS5w1FTidEUP,248472.0,5.0,-1.6468220755863008,-2.1700801148394606,-1.2765434971607714,-0.11895501261374658,0.6751742259318301,1
44,2019-07-19,XXXTENTACION,"Royalty (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)","491,181",0.919,0.5379999999999999,1.0,-6.15,1.0,0.24100000000000002,0.0243,0.0956,0.597,124.95200000000001,spotify:track:0OTBOHjEaoqroFlfut1ZsH,203570.0,4.0,-1.5886140139853293,-2.49190924979958,-2.3475824589247813,-0.40998908146601515,-1.2889433744459833,5
54,2019-07-19,Bazzi,I.F.L.Y.,"447,282",0.325,0.0758,0.0,-19.857,1.0,0.0457,0.9309999999999999,0.156,0.126,99.98100000000001,spotify:track:2EtyJUUyHCBbvjUkYLE5vH,542560.0,4.0,-3.9372899399089167,-0.0709070440219497,-1.8578992717326,5.429360757435975,0.8962844324321736,0
82,2019-07-19,Tory Lanez,Forever,"355,684",0.805,0.7759999999999999,1.0,-6.006,1.0,0.139,0.00015900000000000002,0.0502,0.172,146.997,spotify:track:0oVxGuRMnawFgA8aduocfc,172245.0,4.0,-2.3012578736223,-3.7470381938196637,-2.9917402522844534,-0.9104654572926452,-1.2553324878525904,4
155,2019-07-19,Anuel AA,China,"255,155",0.7859999999999999,0.8079999999999999,7.0,-3.702,1.0,0.0882,0.0846,0.0822,0.609,105.027,spotify:track:2ksOAxtIxY8yElEWw8RhgK,301714.0,4.0,-2.9370071846626495,-1.8806420106072919,-2.4985999769200027,-1.349830848414682,-0.8353408832015734,4
160,2019-07-19,Beyoncé,BIGGER,"249,106",0.484,0.363,5.0,-8.094,0.0,0.0368,0.645,0.125,0.201,127.822,spotify:track:4R2KJOgEUP2qO3re9BwIhs,226479.0,4.0,-4.2893190021652705,-0.4169632854212782,-2.0794415416798357,1.5759831618001439,0.41361607011048634,3
181,2019-07-19,Charli XCX,Gone,"236,358",0.91,0.441,6.0,-7.575,1.0,0.0693,0.0414,0.0745,0.66,114.00200000000001,spotify:track:1yUJK3qxPiFiPeAG2gLfuW,246480.0,4.0,-3.292333958112771,-2.252257782371378,-2.5969561535966235,0.2801453425706838,-1.5107829199665435,5
199,2019-07-19,Beyoncé,NILE,"223,056",0.484,0.457,8.0,-9.458,0.0,0.204,0.738,0.536,0.342,83.493,spotify:track:0lboDHM9hSR5j5CFlWDR9k,107205.0,4.0,-1.7981936660755289,-0.2933644331049502,-0.623621117911335,1.5035101283058485,1.7417680622999103,6
188,2019-07-22,Oliver Tree,Alien Boy,"208,384",0.8029999999999999,0.599,1.0,-5.169,1.0,0.0985,0.111,0.23600000000000002,0.484,130.107,spotify:track:1gGhqfs2pDTOI30AEXMXrn,163525.0,4.0,-2.778570692369335,-1.7224731715578276,-1.443923473956527,-0.5315157665875065,0.09086529288206184,1
34,2019-07-23,Taylor Swift,The Archer,"508,068",0.292,0.574,0.0,-9.375,1.0,0.0401,0.12,0.0663,0.166,124.344,spotify:track:3pHkh7d0lzM2AldUtz2x37,211240.0,4.0,-4.148356742966976,-1.675201560886118,-2.7135653817903203,1.3216510610344092,0.4118879636764593,3
78,2019-07-25,Big Sean,Overtime,"339,110",0.46799999999999997,0.8370000000000001,1.0,-5.654,1.0,0.381,0.187,0.687,0.605,95.47,spotify:track:2IoVnTEyj8NdFBpWoEFrMZ,203653.0,3.0,-1.0393344074111568,-1.3893393991002294,-0.37542098675978763,-0.8220808591621711,2.065775669427687,2
102,2019-07-25,DJ Snake,Loco Contigo,"306,150",0.6940000000000001,0.758,11.0,-2.986,1.0,0.218,0.278,0.102,0.371,192.09099999999998,spotify:track:6osaMSJh9NguagEDQcZaKx,185195.0,4.0,-1.714096703442715,-1.1077356770978988,-2.282782465697866,-1.2148663310263794,-0.38007856335400214,4
134,2019-07-25,Lil Nas X,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,"264,564",0.89,0.513,1.0,-5.996,1.0,0.154,0.0706,0.102,0.61,136.02,spotify:track:6woeVu3fVMflqen1t4N6pg,114133.0,4.0,-2.163995396434501,-1.9806048522988478,-2.282782465697866,-0.26983547274135494,-1.1381112117102035,5
7,2019-07-26,Rick Ross,Gold Roses (feat. Drake),"1,057,966",0.502,0.633,1.0,-5.8,1.0,0.419,0.009909999999999999,0.389,0.552,83.226,spotify:track:1rX5L6pyl3rVWb55D8Cprr,349600.0,4.0,-0.9300313494661078,-2.834156266129152,-0.9441759353636907,-0.5427747192482993,1.3026550705897888,2
12,2019-07-26,Chance the Rapper,All Day Long,"836,622",0.767,0.884,2.0,-3.674,1.0,0.161,0.027999999999999997,0.10300000000000001,0.7170000000000001,123.01,spotify:track:1g3ErLqysBJ5EIGdYYMWFZ,208238.0,4.0,-2.1051174291422923,-2.431020793266112,-2.2730262907525014,-1.7962226022133048,-0.6331219102049394,4
15,2019-07-26,Chance the Rapper,Hot Shower,"818,341",0.899,0.509,9.0,-8.04,1.0,0.387,0.00157,0.0573,0.599,150.001,spotify:track:00ko9WaS4jOX1kEk3gvHjf,225924.0,4.0,-1.0212614221875964,-3.3489797873867775,-2.8594546552614433,-0.0680466890486923,-1.8258597025645809,5
18,2019-07-26,Chance the Rapper,Do You Remember,"786,897",0.606,0.655,6.0,-6.327999999999999,1.0,0.402,0.139,0.10300000000000001,0.696,159.82399999999998,spotify:track:67xBtV07CC73eFw7z5oCvU,236686.0,4.0,-0.9774561128801716,-1.583723302811469,-2.2730262907525014,-0.35798196651312353,-0.4005059430385394,1
29,2019-07-26,Chance the Rapper,Eternal,"622,885",0.7929999999999999,0.524,5.0,-6.229,0.0,0.14800000000000002,0.0622,0.0803,0.631,95.044,spotify:track:5LeStoyvjAHpM52IYogOq0,243915.0,4.0,-2.216970857566698,-2.048149260532862,-2.521985658029421,-0.09788079824552406,-1.0938426210507262,5
30,2019-07-26,Big Sean,Single Again,"612,950",0.635,0.677,10.0,-5.547999999999999,1.0,0.0909,0.161,0.154,0.253,94.95,spotify:track:7IP0lO9tHfNwBWZ9X6TJ84,213733.0,4.0,-2.8934892268376937,-1.4891097818816343,-1.870802676568508,-0.19223305622445674,0.31320244311778234,1
37,2019-07-26,NF,Leave Me Alone,"570,788",0.722,0.741,1.0,-3.72,1.0,0.19,0.249,0.151,0.46,162.11,spotify:track:3EtyEzMpfKSaoVhPunvbRV,308652.0,4.0,-1.8892183008199557,-1.1885902106877837,-1.8904754421672127,-1.0689701548706434,-0.09677387657727651,4
39,2019-07-26,Chance the Rapper,We Go High,"554,665",0.657,0.644,5.0,-5.6979999999999995,0.0,0.363,0.802,0.10099999999999999,0.5670000000000001,85.28299999999999,spotify:track:01GmGxOPy22EdAZGC0X6q1,299168.0,4.0,-1.0955853673073477,-0.21510117435695406,-2.2926347621408776,0.01361540721804517,-0.4241927999307255,5
48,2019-07-26,YBN Cordae,RNP (feat. Anderson .Paak),"481,426",0.611,0.7140000000000001,9.0,-4.696000000000001,0.0,0.856,0.184,0.145,0.628,196.043,spotify:track:5lw8Mgb4LyhriPIC86gV6e,175828.0,4.0,-0.15733731526509726,-1.400285298661964,-1.9310215365615626,-0.9378769057191493,-0.05915290536927666,4
54,2019-07-26,Chance the Rapper,I Got You (Always and Forever),"466,607",0.7509999999999999,0.856,7.0,-3.29,1.0,0.267,0.13699999999999998,0.12,0.574,101.932,spotify:track:333OkWOgbV6C8I5wRLfuSx,281182.0,4.0,-1.4624021293471794,-1.5928824940406379,-2.120263536200091,-1.5184589822295458,-0.3862954804642576,4
64,2019-07-26,Chance the Rapper,Roo,"427,967",0.5429999999999999,0.753,1.0,-7.395,1.0,0.287,0.22699999999999998,0.106,0.183,90.535,spotify:track:5LWprrbySabBAMm0aE447a,171944.0,4.0,-1.3745908168550156,-1.2549037754932164,-2.24431618487007,0.2537006200141336,0.18888909832181489,1
65,2019-07-26,Chance the Rapper,Handsome,"421,557",0.8690000000000001,0.607,6.0,-6.192,0.0,0.33299999999999996,0.025,0.0906,0.531,160.011,spotify:track:1xsP6AITcWNigBYBYVnVZw,173489.0,4.0,-1.1968772601436033,-2.4798680926021492,-2.4013010659332035,-0.5516703733264434,-1.1756468105019935,5
67,2019-07-26,Chance the Rapper,The Big Day,"409,625",0.654,0.64,3.0,-7.267,1.0,0.305,0.321,0.157,0.8220000000000001,76.127,spotify:track:0XPpkGBVE0QIOGSvW1nMEz,242465.0,4.0,-1.3013872269163433,-0.9990292660533765,-1.851509473633829,0.046174620226203944,-0.11211045089399457,1
68,2019-07-26,NF,Change,"408,011",0.784,0.753,6.0,-4.099,0.0,0.213,0.43799999999999994,0.16699999999999998,0.532,116.959,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,234074.0,4.0,-1.7433982521219813,-0.751382442838795,-1.789761466565382,-0.9274087190595743,-0.17008236272113336,4
74,2019-07-26,Trippie Redd,Mac 10,"394,505",0.79,0.629,9.0,-7.172000000000001,1.0,0.138,0.179,0.35600000000000004,0.833,124.06299999999999,spotify:track:4e34Qq2lkp92egwgjacVcT,127742.0,4.0,-2.311009742439812,-1.4188370986341476,-1.0328245481301064,-0.29628561860404123,0.34405126387266044,1
81,2019-07-26,Chance the Rapper,Ballin Flossin,"385,124",0.9259999999999999,0.498,11.0,-7.931,0.0,0.0899,0.0259,0.49200000000000005,0.7659999999999999,125.008,spotify:track:4pnIUqhf1AQMFrJPd4BbrT,169549.0,4.0,-2.9094312267450193,-2.464761490970077,-0.7092765624898288,-0.10957345930360894,0.2764014364018279,1
82,2019-07-26,NF,My Stress,"383,911",0.653,0.7959999999999999,7.0,-4.05,0.0,0.245,0.24,0.10800000000000001,0.405,160.026,spotify:track:0aQA9DP54h37OevE7hRc2a,252712.0,4.0,-1.5682023113390067,-1.2151518467546347,-2.2256240518579173,-1.011713603915577,-0.20175413618784174,4
86,2019-07-26,Sech,Otro Trago - Remix,"375,133",0.725,0.79,0.0,-2.331,1.0,0.19699999999999998,0.0711,0.0602,0.763,175.988,spotify:track:4bTZeO72FwMa6wKOiqoynL,287773.0,4.0,-1.8427742700797467,-1.9767832703115669,-2.810082926667362,-1.8453270808808802,-1.170199301586423,4
92,2019-07-26,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),"364,229",0.6940000000000001,0.758,11.0,-2.986,1.0,0.218,0.278,0.102,0.371,192.09099999999998,spotify:track:6osaMSJh9NguagEDQcZaKx,185195.0,4.0,-1.714096703442715,-1.1077356770978988,-2.282782465697866,-1.2148663310263794,-0.38007856335400214,4
93,2019-07-26,Chance the Rapper,Let's Go On The Run,"362,542",0.78,0.708,9.0,-5.111000000000001,1.0,0.405,0.134,0.046,0.66,164.979,spotify:track:4LvRT9c5IKxC8GHVPAAaHb,221272.0,4.0,-0.968921018167753,-1.6068158371683126,-3.079113882493042,-0.8274081717069316,-1.6236077133242763,4
96,2019-07-26,NF,Nate,"359,738",0.48100000000000004,0.852,11.0,-4.109,0.0,0.441,0.6609999999999999,0.365,0.537,84.79899999999999,spotify:track:1SDtZ69uALD5zW8k9S8hTf,302120.0,4.0,-0.8718478671986097,-0.39476420298930315,-1.0078579253996456,-0.899429292165541,1.4597830560249963,2
99,2019-07-26,Bryson Tiller,Blame,"353,350",0.73,0.38,11.0,-8.558,0.0,0.0988,0.0319,0.12,0.32299999999999995,114.973,spotify:track:6S5dMjMifQYmyTu1mX4f8P,127029.0,4.0,-2.7742459166332796,-2.3732044413071396,-2.120263536200091,0.9311514739107156,-0.4389983760492321,3
101,2019-07-26,Chance the Rapper,Big Fish,"349,839",0.8220000000000001,0.598,4.0,-6.803999999999999,0.0,0.37,0.319,0.109,0.595,176.046,spotify:track:1CHhAINmT48RpXE5owAo3Q,186784.0,4.0,-1.073335917077365,-1.0038290212722731,-2.2164073967529934,-0.09678560790574395,-0.905022924095588,5
105,2019-07-26,Chance the Rapper,Slide Around,"337,012",0.8690000000000001,0.67,11.0,-5.505,0.0,0.215,0.0912,0.0955,0.49,162.999,spotify:track:0QBRshHeQLEThdj2TqxM9n,270992.0,4.0,-1.731583488111392,-1.8378852300011144,-2.3486290314954523,-0.6964619513904464,-1.0296105728860274,4
109,2019-07-26,NF,Returns,"330,908",0.653,0.828,5.0,-4.502,0.0,0.312,0.406,0.11,0.7090000000000001,75.684,spotify:track:2uEuo87JC9tc1dzmPUtOxj,232053.0,4.0,-1.274252816231471,-0.8134922205358467,-2.2072749131897207,-0.9368924316487816,-0.2855484633304625,4
110,2019-07-26,Future,Undefeated (feat. Lil Keed),"327,909",0.855,0.561,2.0,-5.105,1.0,0.27699999999999997,0.00135,0.187,0.408,157.016,spotify:track:6FZjiSBSQoj1geAgXjvqez,156467.0,4.0,-1.4175832750886646,-3.382213620793808,-1.6766466621275504,-0.8851508575476027,-0.3688282457260359,4
114,2019-07-26,Chance the Rapper,Photo Ops (Skit),"325,829",0.7070000000000001,0.40299999999999997,9.0,-10.662,1.0,0.89,0.625,0.73,0.631,106.861,spotify:track:10depzcgVJIbEJepVhblzF,75662.0,3.0,-0.11757231239787062,-0.4453151277150429,-0.31471074483970024,1.4322920383915327,1.1583048284175235,6
120,2019-07-26,NF,Only,"321,273",0.868,0.654,9.0,-4.832,0.0,0.0766,0.20800000000000002,0.187,0.299,138.02,spotify:track:5lehoWkVPujeOAwb8BO0uK,225440.0,4.0,-3.143186902514359,-1.3162749621361398,-1.6766466621275504,-0.565561733765847,-0.16727259020582189,1
124,2019-07-26,Majid Jordan,Caught Up (feat. Khalid),"317,080",0.6779999999999999,0.43799999999999994,9.0,-8.847000000000001,0.0,0.0577,0.29,0.0838,0.501,81.498,spotify:track:1opARDDYaOeE1QUdwXmBGu,247546.0,4.0,-3.5710841189701545,-1.0761685551313183,-2.4793222714941,1.1983716633874868,-0.6426133855267596,3
141,2019-07-26,NF,Let Me Go,"293,348",0.5539999999999999,0.337,9.0,-9.503,1.0,0.19699999999999998,0.456,0.115,0.13699999999999998,173.877,spotify:track:2PqSOrlabozEH6KXs7BvQr,277777.0,3.0,-1.8427742700797467,-0.71796467213367,-2.162823150618887,1.7721050368677858,-0.0025347302363261867,3
143,2019-07-26,Chance the Rapper,5 Year Plan,"289,996",0.672,0.598,10.0,-8.267999999999999,1.0,0.319,0.773,0.355,0.466,84.01700000000001,spotify:track:2Jv5zlZ7iCZP7K1j26izha,257816.0,4.0,-1.2478108550911977,-0.24994621349385795,-1.0356374895067213,0.6879507804165139,0.8155740988063496,6
146,2019-07-26,DJ Snake,"Fuego (with Sean Paul & Anitta, feat. Tainy)","288,302",0.8190000000000001,0.8590000000000001,8.0,-6.263999999999999,1.0,0.22399999999999998,0.0244,0.0916,0.612,104.906,spotify:track:660eekzsNZ7sdATvfIsAkR,195429.0,4.0,-1.6799403384629301,-2.490172902859392,-2.3903240073020524,-1.0485872469100672,-0.8701985450668714,4
150,2019-07-26,NF,Hate Myself,"286,213",0.5329999999999999,0.84,9.0,-5.2829999999999995,0.0,0.16699999999999998,0.23399999999999999,0.114,0.361,116.882,spotify:track:5PdEiev2BkKiZtZFcNKjfM,260253.0,4.0,-2.0569510723291065,-1.2332878406721297,-2.1715568305876416,-0.6168999641114098,0.27087617707294875,1
152,2019-07-26,YBN Cordae,Broke As Fuck,"284,403",0.616,0.669,1.0,-5.791,1.0,0.32,0.0298,0.127,0.275,154.056,spotify:track:1faIb3PPSzEifCHUOJ691R,196112.0,4.0,-1.2440880475723577,-2.403614890215592,-2.0635681925235456,-0.451522644239061,0.022397351262610502,1
157,2019-07-26,Chance the Rapper,Get A Bag,"279,568",0.698,0.715,11.0,-5.17,1.0,0.0841,0.00375,0.0887,0.679,153.981,spotify:track:3NEjuId3qYDT482ykUBbeI,201079.0,4.0,-3.006113163613001,-3.132875049573267,-2.422495389666603,-1.1269584564002841,-0.660015617867396,4
164,2019-07-26,NF,Time,"275,112",0.677,0.688,0.0,-4.058,0.0,0.0633,0.138,0.114,0.198,98.04899999999999,spotify:track:6MxMqCgqmekcr0VwSU7AVH,240429.0,4.0,-3.429164914506059,-1.5882901502764382,-2.1715568305876416,-0.5676307428183875,-0.0345003164733121,1
169,2019-07-26,NF,I Miss The Days,"270,601",0.7190000000000001,0.768,11.0,-5.6579999999999995,0.0,0.19,0.345,0.10400000000000001,0.0979,137.887,spotify:track:3ebfDw8WEbf0DxGh47R2lo,269185.0,4.0,-1.8892183008199557,-0.9431513572275417,-2.2633643798407643,-0.2850322287634073,-0.24325125120105429,1
174,2019-07-26,NF,No Excuses,"264,022",0.727,0.642,1.0,-4.915,1.0,0.087,0.0291,0.0815,0.35100000000000003,162.935,spotify:track:7ssFG94tZHpX9vbIFM0GVH,201720.0,4.0,-2.9568438582179684,-2.414117513758702,-2.50715225873532,-0.6677915967764129,-0.6893002841554275,4
178,2019-07-26,Russ,SUMMER AT 7,"260,031",0.57,0.713,11.0,-5.374,1.0,0.0518,0.755,0.0897,0.45799999999999996,89.064,spotify:track:5iVMvLDFM5UBqq2h1ouHoe,174667.0,4.0,-3.738890146082224,-0.2720824767362542,-2.4112845099173867,-0.04364130966318065,-0.07726187690317785,1
186,2019-07-26,NF,Options,"253,445",0.8079999999999999,0.768,8.0,-4.899,1.0,0.099,0.523,0.10099999999999999,0.32799999999999996,141.006,spotify:track:1Q3HtTFGxjmEljAw7Y0CaR,206040.0,4.0,-2.771371128953775,-0.6018476102694166,-2.2926347621408776,-0.5891714529451498,-0.5837131885845498,4
189,2019-07-26,Comethazine,FIND HIM!,"250,641",0.769,0.523,7.0,-9.762,1.0,0.273,0.08900000000000001,0.16,0.449,139.785,spotify:track:3S8hI4RwB6vQ8fgZZihtpv,102857.0,4.0,-1.4352836107130598,-1.8518653670401388,-1.8325814637483102,0.7879266087300423,-0.32482640702458837,3
193,2019-07-26,Chance the Rapper,Sun Come Down,"249,058",0.696,0.447,1.0,-9.36,0.0,0.341,0.12,0.701,0.11,94.02600000000001,spotify:track:6MHwMfBCNVCE49tBAVWNJK,215304.0,4.0,-1.168867767665794,-1.675201560886118,-0.355247391947547,1.119519804807962,1.5011949215647704,6
198,2019-07-26,Rich Brian,100 Degrees,"243,937",0.7559999999999999,0.648,0.0,-5.287000000000001,1.0,0.0731,0.11800000000000001,0.515,0.657,80.979,spotify:track:2ZDpSQfBdgkooeXw6oj3Uz,166146.0,4.0,-3.2125524713601137,-1.6854648038639217,-0.6635883783184009,-0.6646192801796614,0.9857224298427761,2
200,2019-07-26,NF,Like This,"243,092",0.685,0.563,3.0,-5.456,0.0,0.0714,0.32299999999999995,0.111,0.3,85.501,spotify:track:5b1uZnebDRcR8XuBsDTPiO,207640.0,4.0,-3.2476389627823194,-0.9942524318502384,-2.198225077669803,0.16361909547966852,-0.20800242432083102,1
117,2019-07-27,Chance the Rapper,Zanies and Fools,"303,775",0.763,0.758,7.0,-6.046,1.0,0.276,0.20800000000000002,0.0614,0.358,117.975,spotify:track:500qWQEycoFAUVK8ijpD5O,323486.0,4.0,-1.4219806244789386,-1.3162749621361398,-2.79034544382904,-0.37544153688930926,-1.048655372191315,5
118,2019-07-27,Chance the Rapper,Found A Good One (Single No More),"303,042",0.614,0.695,7.0,-7.032,1.0,0.285,0.0097,0.062,0.565,124.456,spotify:track:37ufe1F2g1nOuI0z2sd6M4,258018.0,4.0,-1.3830498571436476,-2.8414909352609703,-2.7806208939370456,-0.3686721268345521,-0.8110363150774554,5
141,2019-07-27,Chance the Rapper,Town On The Hill,"273,905",0.68,0.255,10.0,-11.93,1.0,0.0372,0.763,0.0837,0.616,144.82299999999998,spotify:track:7ifYhq7BzEppaiYFi28xlH,179480.0,4.0,-4.271472368750118,-0.26219463017866673,-2.4805163014867073,2.4114648556915537,-0.8207060352359457,3
145,2019-07-27,Chance the Rapper,4 Quarters In The Black (Skit),"269,785",0.71,0.19699999999999998,9.0,-13.431,1.0,0.9329999999999999,0.684,0.473,0.48200000000000004,130.378,spotify:track:4wL6dDN3b0pOtrgW8oExak,133758.0,5.0,-0.06971698334930862,-0.3635653361441609,-0.7486598904902041,2.720986544184969,0.6513656021150115,0
195,2019-07-28,NLE Choppa,Shotta Flow 3,"203,281",0.722,0.716,8.0,-5.257999999999999,0.0,0.377,0.00818,0.892,0.799,128.0,spotify:track:0OsYwz3SCLD98IvWfdLeRQ,181238.0,4.0,-1.0515662002033441,-2.898575996286572,-0.11428914640212766,-1.370714701905816,1.4347354081384234,2
194,2019-07-30,Kelsea Ballerini,Better Luck Next Time,"217,602",0.373,0.47700000000000004,8.0,-6.391,1.0,0.0819,0.226,0.0879,0.531,198.52200000000002,spotify:track:7vejWqYK7NFsxbxQsAjTrC,172371.0,4.0,-3.0448140689779404,-1.2580334190669982,-2.4315554742910055,0.4336089292638757,0.1400090293174053,1
200,2019-07-30,Mustard,Ballin' (with Roddy Ricch),"215,686",0.809,0.545,7.0,-6.678,1.0,0.0735,0.392,0.151,0.244,97.008,spotify:track:3QzAOrNlsabgbMwlZt7TAY,180435.0,4.0,-3.2044333567078356,-0.8418535566647558,-1.8904754421672127,0.43600656548708305,-0.22775363662725273,1
