rank,date,artist,title,max_streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
63,2017-02-17,Future,Outta Time,360567,0.75,0.546,6.0,-6.9510000000000005,0.0,0.384,0.0059700000000000005,3.18e-05,0.377,0.43799999999999994,75.443,spotify:track:0AkKwgg6rD4p7EpDlNpSz2,168607.0,4.0
64,2017-02-17,Future,Scrape,356353,0.9279999999999999,0.496,2.0,-8.385,1.0,0.154,0.133,0.000196,0.231,0.0782,126.01700000000001,spotify:track:0d9CyCAtOL3Txly9Jo02ra,217173.0,4.0
66,2017-02-17,Future,Might as Well,354613,0.914,0.545,1.0,-7.3229999999999995,1.0,0.45899999999999996,0.11900000000000001,0.0,0.395,0.802,134.05700000000002,spotify:track:6bB5iGatJHiqnoxMZDsySr,207754.0,4.0
81,2017-02-17,Future,Poppin' Tags,326703,0.857,0.601,2.0,-5.837000000000001,1.0,0.0782,0.00103,1.58e-05,0.149,0.27899999999999997,147.076,spotify:track:6vbafkvao6NErZDTjh2sYC,218521.0,4.0
86,2017-02-17,Linkin Park,Heavy (feat. Kiiara),721955,0.59,0.6709999999999999,9.0,-6.098,1.0,0.0706,0.0484,0.0,0.0604,0.43799999999999994,149.982,spotify:track:104buTcnP2AsxqB7U1FIZ4,169801.0,4.0
96,2017-02-17,Future,Feds Did a Sweep,288815,0.799,0.46799999999999997,10.0,-10.077,0.0,0.267,0.43700000000000006,1.7e-06,0.0778,0.344,117.994,spotify:track:65FWIwYbpF4cSXLXykHUsV,270466.0,4.0
98,2017-02-17,Future,Massage In My Room,286460,0.799,0.426,1.0,-8.089,1.0,0.0727,0.0313,0.0015300000000000001,0.376,0.171,75.538,spotify:track:1baPNXuNvp5wRrmYU91OIt,155456.0,4.0
102,2017-02-17,Future,Flip,283293,0.755,0.317,9.0,-11.071,1.0,0.48700000000000004,0.126,0.0,0.128,0.588,145.97799999999998,spotify:track:5C8O7kz7g1wHILy0WwFj7f,254187.0,4.0
103,2017-02-17,Kodak Black,Tunnel Vision,1177699,0.49700000000000005,0.489,11.0,-7.724,0.0,0.294,0.0576,9.91e-05,0.122,0.231,171.85299999999998,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,268187.0,4.0
104,2017-02-17,Future,When I Was Broke,277311,0.883,0.583,7.0,-7.55,0.0,0.23399999999999999,0.36,0.0,0.15,0.5329999999999999,125.898,spotify:track:7Co6yOkvI0GvijiYcMuT84,185132.0,4.0
190,2017-02-17,Cashmere Cat,Love Incredible (feat. Camila Cabello),186836,0.366,0.5,10.0,-8.818,0.0,0.11900000000000001,0.0574,0.0,0.2,0.205,166.834,spotify:track:6tLJ4T7PJPekOrQuSWuL0L,179609.0,4.0
196,2017-02-17,Mike Posner,In The Arms Of A Stranger - Grey Remix,181734,0.763,0.8390000000000001,0.0,-3.437,1.0,0.11699999999999999,0.429,0.0,0.109,0.655,104.977,spotify:track:48GBbQiTSlXX5i0cn3iIiJ,212627.0,4.0
52,2017-02-19,Lana Del Rey,Love,535206,0.532,0.452,9.0,-10.654000000000002,0.0,0.043,0.892,0.0011300000000000001,0.127,0.203,129.895,spotify:track:7MtVPRGtZl6rPjMfLoI3Lh,218288.0,4.0
182,2017-02-22,The Chainsmokers,Something Just Like This,1483674,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.4400000000000001e-05,0.16399999999999998,0.446,103.01899999999999,spotify:track:6RUKPb4LETWmmr3iAEQktW,247160.0,4.0
159,2017-02-23,Kanye West,Stronger,221296,0.617,0.7170000000000001,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,spotify:track:4fzsfWzRhPawzqhX8Qt9F3,311867.0,4.0
193,2017-02-23,Dua Lipa,Be the One,176085,0.6609999999999999,0.6509999999999999,7.0,-3.7710000000000004,0.0,0.0499,0.11699999999999999,1.32e-05,0.055999999999999994,0.368,87.46,spotify:track:1ixphys4A3NEXp6MDScfih,202915.0,4.0
15,2017-02-24,Calvin Harris,Slide (feat. Frank Ocean & Migos),967449,0.736,0.795,1.0,-3.299,0.0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,spotify:track:6gpcs5eMhJwax4mIfKDYQk,230813.0,4.0
20,2017-02-24,Zedd,Stay (with Alessia Cara),978551,0.6890000000000001,0.5820000000000001,5.0,-5.785,0.0,0.0675,0.271,0.0,0.11199999999999999,0.555,102.05,spotify:track:0vhyWEEpOwmBtYWm0D44oN,210880.0,4.0
24,2017-02-24,Future,Selfish (feat. Rihanna),691706,0.415,0.369,8.0,-10.044,1.0,0.0741,0.0303,7.64e-06,0.38299999999999995,0.0913,95.74600000000001,spotify:track:6yHkPtl6UQ7RjtJLBPzbJw,251423.0,4.0
25,2017-02-24,Future,Comin Out Strong (feat. The Weeknd),623085,0.628,0.48100000000000004,1.0,-7.775,1.0,0.475,0.29,0.0,0.11800000000000001,0.33,108.76100000000001,spotify:track:1B87ZDrD3Pno9hS4stamWO,254370.0,5.0
51,2017-02-24,Future,My Collection,435600,0.6970000000000001,0.45899999999999996,8.0,-8.498,0.0,0.44799999999999995,0.7290000000000001,8.35e-06,0.0971,0.409,80.085,spotify:track:0526DaOuV7mRlPKxhMSJKw,255556.0,4.0
57,2017-02-24,Future,Lookin Exotic,394380,0.589,0.63,0.0,-5.289,1.0,0.0985,0.0601,0.0,0.102,0.0486,76.494,spotify:track:6Mz7ULRwNSCOdut6M3tNs2,226863.0,4.0
63,2017-02-24,Future,Use Me,357422,0.573,0.5379999999999999,4.0,-5.462000000000001,0.0,0.138,0.253,0.0,0.0622,0.14800000000000002,152.096,spotify:track:6mxz6tKfJw2RvzdowwDELj,256343.0,4.0
69,2017-02-24,Future,Damage,604561,0.551,0.609,7.0,-8.975,1.0,0.14300000000000002,0.368,0.000154,0.192,0.324,139.084,spotify:track:3tZ4zv4UuenjJGSNUMfBNG,104013.0,4.0
70,2017-02-24,Future,Incredible,343548,0.79,0.43799999999999994,1.0,-6.462000000000001,1.0,0.133,0.0634,0.0,0.1,0.247,90.022,spotify:track:2qwn6whaZf7gax7SaqUZSC,248050.0,4.0
90,2017-02-24,John Mayer,Helpless,296082,0.7609999999999999,0.598,9.0,-5.837999999999999,0.0,0.0268,0.151,0.00259,0.0314,0.937,103.978,spotify:track:701DK0It9f7iurRnzKvF0y,249120.0,4.0
96,2017-02-24,Future,Sorry,335306,0.87,0.531,5.0,-6.471,1.0,0.0992,0.428,0.0,0.0798,0.315,100.01,spotify:track:4CPsMAG28OgzzDk1DcOtBx,451530.0,4.0
101,2017-02-24,Future,Testify,281503,0.6809999999999999,0.524,4.0,-7.47,0.0,0.327,0.212,2.13e-06,0.11199999999999999,0.15,96.18299999999999,spotify:track:31suvgK8vvhfVXyEa2JpH8,178143.0,4.0
110,2017-02-24,Future,Fresh Air,268636,0.8170000000000001,0.526,0.0,-7.426,0.0,0.127,0.0223,0.0,0.192,0.419,125.014,spotify:track:0knX1FaKl445Hej9Tjj07N,270823.0,4.0
123,2017-02-24,Ed Sheeran,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,245670,0.682,0.812,1.0,-2.6910000000000003,0.0,0.11800000000000001,0.0057399999999999994,0.0,0.0553,0.34700000000000003,104.891,spotify:track:1KqvRRQd3lfM0pAlkGPrgD,192000.0,4.0
126,2017-02-24,Future,Solo,240461,0.784,0.486,5.0,-6.497000000000001,0.0,0.0475,0.0538,0.49700000000000005,0.10099999999999999,0.0894,110.964,spotify:track:4lH6nENd1y81jp7Yt9lTBX,265996.0,4.0
129,2017-02-24,Future,Neva Missa Lost,238259,0.747,0.49200000000000005,11.0,-8.399,0.0,0.11,0.271,1.11e-05,0.263,0.18899999999999997,124.87,spotify:track:4Q40ZOINE8zsLJE3pWIqix,238010.0,4.0
136,2017-02-24,Future,Hallucinating,234904,0.787,0.49200000000000005,10.0,-6.574,0.0,0.256,0.365,2.47e-05,0.239,0.24100000000000002,130.016,spotify:track:7IeHIGriFrJaTeaC4W0a8W,221610.0,4.0
141,2017-02-24,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),575078,0.696,0.8170000000000001,1.0,-3.862,1.0,0.109,0.075,0.0,0.187,0.782,98.064,spotify:track:6kex4EBAj0WHXDKZMEJaaF,216409.0,4.0
153,2017-02-24,Future,Keep Quiet,224437,0.815,0.528,4.0,-7.414,0.0,0.12,0.0292,0.0,0.0896,0.198,133.981,spotify:track:1j703cUWGLGtl3n41HI3Hx,202290.0,4.0
162,2017-02-24,Future,Turn On Me,212635,0.7290000000000001,0.384,11.0,-9.662,1.0,0.131,0.231,0.0,0.115,0.3,126.98200000000001,spotify:track:4j9G1hsYMHg3n6OBG8AQFS,264836.0,4.0
174,2017-02-24,Future,I Thank U,202091,0.858,0.574,8.0,-7.664,0.0,0.21600000000000003,0.0862,1.24e-06,0.132,0.32899999999999996,130.072,spotify:track:3cq1t3pSjD7vt0n17g4mVm,141343.0,4.0
178,2017-02-24,Future,New Illuminati,197536,0.904,0.715,1.0,-6.5089999999999995,1.0,0.285,0.0182,0.0007070000000000001,0.215,0.625,140.001,spotify:track:0qH1jbTUbpCxZE7AMkjApD,181743.0,4.0
195,2017-02-24,John Mayer,Emoji of a Wave,185210,0.494,0.365,11.0,-8.92,1.0,0.0279,0.7709999999999999,0.000978,0.139,0.191,165.766,spotify:track:5ddXMXmXZ2FN4iliTG20nO,239667.0,4.0
199,2017-02-24,John Mayer,Still Feel Like Your Man,182621,0.858,0.6,2.0,-6.6770000000000005,1.0,0.063,0.547,0.0011300000000000001,0.132,0.513,106.023,spotify:track:1LM6t24SjQr2bJHqeGIR4U,234920.0,4.0
152,2017-02-25,Gucci Mane,Make Love,201540,0.972,0.563,11.0,-6.983,1.0,0.156,0.00528,0.00257,0.111,0.217,129.984,spotify:track:2jIT1TfSIjVik7Qu1B6P5h,300160.0,4.0
198,2017-02-27,The Weeknd,Earned It (Fifty Shades Of Grey),155111,0.659,0.29100000000000004,2.0,-8.275,0.0,0.0348,0.405,0.0,0.0771,0.406,119.829,spotify:track:4frLb7nWtsz2ymBE6k2GRP,277680.0,3.0
166,2017-02-28,Ariana Grande,Everyday,375761,0.637,0.733,7.0,-4.387,0.0,0.0553,0.0152,0.0,0.162,0.43200000000000005,131.005,spotify:track:6yL2kTsdVwYnGwPkKGtMd5,194840.0,4.0
199,2017-03-01,Brett Young,In Case You Didn't Know,253420,0.603,0.536,10.0,-7.297000000000001,1.0,0.0303,0.396,0.0,0.114,0.406,147.975,spotify:track:1LqKOaFx4rE1JcUTZANaRa,221973.0,4.0
100,2017-03-02,Lorde,Green Light,971445,0.594,0.721,2.0,-7.812,1.0,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,234653.0,4.0
191,2017-03-02,YFN Lucci,Everyday We Lit (feat. PnB Rock),253281,0.758,0.6459999999999999,7.0,-4.7010000000000005,1.0,0.11199999999999999,0.128,0.0,0.0778,0.589,155.955,spotify:track:4PzovBqgnSHKd8opsP7IVM,197171.0,4.0
17,2017-03-03,Ed Sheeran,What Do I Know?,855145,0.838,0.49200000000000005,1.0,-5.69,0.0,0.038,0.251,0.0,0.262,0.895,115.09200000000001,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,237333.0,4.0
19,2017-03-03,Ed Sheeran,Eraser,823472,0.64,0.812,8.0,-5.647,0.0,0.0834,0.086,0.0,0.0509,0.914,86.01299999999999,spotify:track:7oolFzHipTMg2nL7shhdz2,227427.0,4.0
20,2017-03-03,Ed Sheeran,Dive,923599,0.7609999999999999,0.386,4.0,-6.1579999999999995,1.0,0.0399,0.355,0.0,0.0953,0.526,134.94299999999998,spotify:track:51ChrwmUPDJvedPQnIU8Ls,238440.0,3.0
23,2017-03-03,Ed Sheeran,Perfect,932919,0.599,0.44799999999999995,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,spotify:track:0tgVpDi06FyKpA1z0VMD4v,263400.0,3.0
24,2017-03-03,Ed Sheeran,New Man,851640,0.78,0.745,7.0,-3.97,1.0,0.145,0.0559,0.0,0.0595,0.862,94.02600000000001,spotify:track:5HDPtsnyb3maFmPL8LLUTG,189280.0,4.0
25,2017-03-03,Ed Sheeran,Galway Girl,1194054,0.624,0.8759999999999999,9.0,-3.3739999999999997,1.0,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943,spotify:track:0afhq8XCExXpqazXczTSve,170827.0,4.0
26,2017-03-03,Ed Sheeran,Happier,885578,0.522,0.385,0.0,-7.355,1.0,0.0288,0.536,0.0,0.135,0.23600000000000002,89.792,spotify:track:2RttW7RAu5nOAfq6YFvApB,207520.0,4.0
28,2017-03-03,Ed Sheeran,Hearts Don't Break Around Here,682322,0.604,0.366,7.0,-7.881,1.0,0.0267,0.7190000000000001,0.0,0.162,0.18100000000000002,105.177,spotify:track:2dfHh7ECGxfNqZTQno09Vk,248413.0,3.0
37,2017-03-03,Ed Sheeran,Supermarket Flowers,664168,0.589,0.242,6.0,-10.517000000000001,1.0,0.0442,0.914,0.0,0.0887,0.257,89.749,spotify:track:4VuS959DSpr82t3qBqCrWG,221107.0,4.0
40,2017-03-03,Ed Sheeran,Barcelona,665961,0.747,0.76,1.0,-4.294,1.0,0.187,0.44799999999999995,0.0,0.153,0.682,99.975,spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU,191147.0,4.0
45,2017-03-03,Ed Sheeran,Bibia Be Ye Ye,578404,0.738,0.677,7.0,-5.121,1.0,0.0824,0.52,0.0,0.133,0.882,127.06700000000001,spotify:track:6SznMYPQJHzr3IwsAHLId2,176747.0,4.0
49,2017-03-03,Ed Sheeran,Nancy Mulligan,627805,0.68,0.852,7.0,-4.35,1.0,0.0349,0.11699999999999999,0.0,0.0866,0.858,101.993,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,179787.0,4.0
53,2017-03-03,Ed Sheeran,Save Myself,561615,0.552,0.29,10.0,-5.617000000000001,1.0,0.0448,0.85,0.0,0.22699999999999998,0.48100000000000004,78.842,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,247107.0,4.0
92,2017-03-03,Coldplay,Hypnotised,301510,0.495,0.639,5.0,-6.591,1.0,0.0357,0.39899999999999997,0.852,0.099,0.0783,120.04700000000001,spotify:track:7HBnZdg7fIQwqMhQhci0VV,391414.0,4.0
117,2017-03-03,Lil Uzi Vert,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",253353,0.733,0.777,8.0,-2.83,0.0,0.0791,0.0256,0.0,0.239,0.7240000000000001,88.494,spotify:track:53MHr9cjIlwet0mpmqNvjC,217561.0,4.0
135,2017-03-03,Gryffin,Feel Good (feat. Daya),237390,0.625,0.7070000000000001,2.0,-4.761,1.0,0.0337,0.22,0.0,0.213,0.479,138.064,spotify:track:0Ev562zA4pmUsBqjxsxxdx,248156.0,4.0
140,2017-03-03,Khalid,8TEEN,252146,0.83,0.585,1.0,-5.8020000000000005,1.0,0.0366,0.225,0.00209,0.0576,0.642,105.03,spotify:track:5bgwqaRSS3M8WHWruHgSL5,228600.0,4.0
168,2017-03-03,Mike WiLL Made-It,"Gucci On My (feat. 21 Savage, YG & Migos)",269248,0.934,0.359,1.0,-5.132999999999999,1.0,0.23,0.17300000000000001,8.11e-06,0.152,0.0886,140.004,spotify:track:3IHZc2GclRu5nJpTqty7MY,274847.0,4.0
190,2017-03-03,Lorde,Royals,184882,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,190185.0,4.0
191,2017-03-03,Khalid,Saved,256160,0.7390000000000001,0.44799999999999995,10.0,-10.28,0.0,0.138,0.18899999999999997,0.0,0.11800000000000001,0.5529999999999999,81.044,spotify:track:248OFOZef6ShXv6DGgbnxU,206533.0,4.0
132,2017-03-04,JP Cooper,September Song,324430,0.614,0.615,0.0,-6.7,0.0,0.0444,0.054000000000000006,0.0,0.0921,0.374,95.941,spotify:track:0zbzrhfVS9S2TszW3wLQZ7,220291.0,4.0
171,2017-03-04,NAV,Up,367444,0.8740000000000001,0.6559999999999999,7.0,-6.478,0.0,0.091,0.585,0.0,0.251,0.561,134.02200000000002,spotify:track:6LUE5WlMgrpLouGxzJAUVv,179372.0,4.0
182,2017-03-05,Khalid,American Teen,195068,0.6579999999999999,0.623,0.0,-6.934,1.0,0.0398,0.0683,0.0,0.321,0.207,100.436,spotify:track:312WNtMs3F28cUukaPY9bo,250747.0,4.0
162,2017-03-06,Khalid,Shot Down,193905,0.767,0.512,6.0,-6.777,1.0,0.0591,0.893,0.000223,0.10300000000000001,0.489,123.921,spotify:track:1Ob94QesoxHSBrypyBbdfd,207107.0,4.0
190,2017-03-06,Khalid,Coaster,165032,0.441,0.21899999999999997,8.0,-14.585999999999999,1.0,0.0419,0.935,0.0,0.115,0.244,94.021,spotify:track:39KG4kom3enSx4GTThuDGt,199120.0,4.0
197,2017-03-08,Luke Combs,Hurricane,288314,0.46399999999999997,0.813,10.0,-6.185,1.0,0.0416,0.0153,0.0,0.254,0.516,75.975,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,222533.0,4.0
122,2017-03-09,The Notorious B.I.G.,Juicy - 2005 Remaster,239945,0.889,0.816,9.0,-4.67,1.0,0.247,0.47200000000000003,0.0,0.204,0.777,96.056,spotify:track:5ByAIlEEnxYdvpnezg7HTX,302693.0,4.0
159,2017-03-09,The Notorious B.I.G.,Hypnotize - 2014 Remaster,200576,0.9009999999999999,0.6970000000000001,9.0,-3.4389999999999996,1.0,0.28,0.145,0.0,0.287,0.67,93.941,spotify:track:7KwZNVEaqikRSBSpyhXK2j,229827.0,4.0
171,2017-03-09,The Notorious B.I.G.,Big Poppa - 2005 Remaster,186236,0.778,0.578,9.0,-7.22,0.0,0.27399999999999997,0.43200000000000005,0.0,0.138,0.758,84.48700000000001,spotify:track:2g8HN35AnVGIk7B8yMucww,252747.0,4.0
179,2017-03-09,NAV,Myself,278679,0.7490000000000001,0.39799999999999996,5.0,-7.44,0.0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,spotify:track:05nbZ1xxVNwUTcGwLbp7CN,226040.0,4.0
191,2017-03-09,A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",180630,0.841,0.733,1.0,-5.077,1.0,0.142,0.0246,0.0,0.174,0.284,130.009,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,283693.0,4.0
199,2017-03-09,Brett Eldredge,Wanna Be That Song,176621,0.518,0.6859999999999999,9.0,-4.9110000000000005,1.0,0.0313,0.114,0.0,0.114,0.33399999999999996,144.065,spotify:track:1XazlqB4YAtvouCmJPWXlM,236227.0,4.0
18,2017-03-10,Nicki Minaj,No Frauds,789907,0.867,0.5579999999999999,1.0,-6.975,1.0,0.258,0.0884,4.05e-06,0.541,0.43200000000000005,139.061,spotify:track:7KcGEssn7BnJdTgildK5y0,272453.0,4.0
55,2017-03-10,Lorde,Liability,443472,0.5870000000000001,0.22899999999999998,10.0,-11.254000000000001,0.0,0.128,0.92,0.0,0.1,0.379,75.67,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,171728.0,4.0
112,2017-03-10,2 Chainz,It's A Vibe,543374,0.8220000000000001,0.502,7.0,-7.38,1.0,0.14800000000000002,0.0312,0.0008869999999999999,0.114,0.525,73.003,spotify:track:6H0AwSQ20mo62jGlPGB8S6,210200.0,4.0
138,2017-03-10,Nicki Minaj,Changed It,229794,0.807,0.64,11.0,-8.329,0.0,0.39899999999999997,0.628,0.0,0.115,0.649,143.98,spotify:track:63NTlJWNS65JjsE3QJYr20,295653.0,4.0
162,2017-03-10,Rick Ross,Trap Trap Trap (feat. Young Thug & Wale),325554,0.7290000000000001,0.838,8.0,-4.476,0.0,0.313,0.0061200000000000004,0.0,0.0721,0.349,136.869,spotify:track:1KZ0Xo6Mmeprp1Sw5xCHYz,275720.0,4.0
189,2017-03-10,Mustard,Want Her,197732,0.828,0.607,1.0,-6.2410000000000005,1.0,0.0432,0.0769,0.000683,0.10800000000000001,0.409,101.012,spotify:track:4zrwPfq5ENLzjq41Txs2HR,275560.0,4.0
192,2017-03-10,Stargate,Waterfall,178057,0.37200000000000005,0.919,11.0,-1.68,0.0,0.3,0.0987,0.0,0.23399999999999999,0.419,182.785,spotify:track:7pYFPMeK0TnaTGdS6qOtEr,200029.0,4.0
66,2017-03-11,Frank Ocean,Chanel,581646,0.7759999999999999,0.503,0.0,-5.732,0.0,0.237,0.8740000000000001,0.0,0.11199999999999999,0.473,110.134,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,210285.0,4.0
176,2017-03-15,Jax Jones,You Don't Know Me - Radio Edit,252126,0.88,0.6459999999999999,11.0,-6.129,0.0,0.166,0.179,0.0,0.271,0.6659999999999999,123.985,spotify:track:7cjYWpqpBVtXbQTwvN9UYI,213222.0,4.0
98,2017-03-17,G-Eazy,Good Life (with G-Eazy & Kehlani),446364,0.565,0.7709999999999999,1.0,-5.22,1.0,0.213,0.00464,0.0,0.0568,0.573,168.385,spotify:track:1Eck97uRMlprKOOJN9oO1E,225526.0,4.0
108,2017-03-17,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),333778,0.524,0.772,7.0,-6.696000000000001,0.0,0.152,0.0027300000000000002,0.000169,0.22399999999999998,0.237,169.855,spotify:track:77lGafvlU68CeHgB2pkHC9,199973.0,4.0
109,2017-03-17,Clean Bandit,Symphony (feat. Zara Larsson),465994,0.7070000000000001,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,spotify:track:1x5sYLZiu9r5E43kMlt9f8,212459.0,4.0
146,2017-03-17,Mike WiLL Made-It,On The Come Up (feat. Big Sean),206386,0.494,0.643,7.0,-6.211,1.0,0.294,0.0391,0.0,0.6579999999999999,0.511,110.052,spotify:track:7HwKzQBybHSHqdLv25VdtU,235886.0,4.0
147,2017-03-17,Tee Grizzley,From The D To The A (feat. Lil Yachty),283311,0.851,0.625,10.0,-5.417000000000001,0.0,0.303,0.195,0.0,0.266,0.6679999999999999,99.061,spotify:track:2NyrXRn4tancYPW6JwtTl2,158684.0,4.0
148,2017-03-17,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),674840,0.8390000000000001,0.81,5.0,-5.274,0.0,0.0568,0.501,0.0,0.11699999999999999,0.8140000000000001,129.014,spotify:track:1f5cbQtDrykjarZVrShaDI,209269.0,4.0
165,2017-03-17,Rick Ross,"Dead Presidents (feat. Future, Jeezy & Yo Gotti)",198792,0.662,0.8079999999999999,9.0,-3.06,1.0,0.122,0.00589,0.0,0.613,0.47200000000000003,76.493,spotify:track:3LRoXCTQ7VvvVtzpceHt4y,267720.0,4.0
171,2017-03-17,Rick Ross,Idols Become Rivals (feat. Chris Rock),187105,0.48100000000000004,0.716,10.0,-5.996,0.0,0.622,0.0123,0.0,0.141,0.40399999999999997,78.829,spotify:track:5cQffjWJzgnmEtTzKW6dnh,341680.0,4.0
172,2017-03-17,Weezer,Feels Like Summer,182332,0.53,0.867,11.0,-4.989,1.0,0.0504,0.02,0.000248,0.737,0.74,175.981,spotify:track:2jz1bw1p0WQj0PDnVDP0uY,195893.0,4.0
176,2017-03-17,Dropkick Murphys,I'm Shipping Up To Boston,358657,0.452,0.9279999999999999,2.0,-3.133,1.0,0.079,0.0007059999999999999,0.000637,0.226,0.6,129.188,spotify:track:7rSERmjAT38lC5QhJ8hnQc,153600.0,4.0
189,2017-03-17,Linkin Park,Battle Symphony,351355,0.653,0.8390000000000001,10.0,-5.077,1.0,0.0685,0.0369,0.0,0.068,0.669,149.034,spotify:track:3FQCJI2t5LTbsRPfYVBSVB,216281.0,4.0
193,2017-03-17,Rick Ross,Apple of My Eye (feat. Raphael Saadiq),167655,0.523,0.7829999999999999,6.0,-3.755,0.0,0.185,0.214,0.0,0.612,0.313,117.264,spotify:track:4M2idH8CQzXQAYlV0NACCt,291280.0,5.0
196,2017-03-17,mansionz,Dennis Rodman,166943,0.868,0.39899999999999997,1.0,-5.245,1.0,0.1,0.0616,0.0031899999999999997,0.124,0.635,96.00399999999999,spotify:track:73cAKC1NbxHuFPcQ4slGtl,190167.0,4.0
1,2017-03-19,Drake,Passionfruit,2828304,0.809,0.46299999999999997,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,spotify:track:5mCPDVBb16L4XQwDdbRUpz,298941.0,4.0
2,2017-03-19,Drake,Free Smoke,2441191,0.736,0.491,10.0,-6.892,0.0,0.439,0.0681,0.0,0.5710000000000001,0.203,141.97899999999998,spotify:track:05KOgYg8PGeJyyWBPi5ja8,218674.0,4.0
3,2017-03-19,Drake,Portland,2395959,0.925,0.44299999999999995,1.0,-8.216000000000001,1.0,0.264,0.0172,0.0,0.276,0.35,136.078,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,236615.0,4.0
4,2017-03-19,Drake,No Long Talk,2066334,0.9129999999999999,0.608,10.0,-6.8389999999999995,0.0,0.23399999999999999,0.0671,0.0,0.5329999999999999,0.578,97.06299999999999,spotify:track:6CfrYuD3YRDYdYvH9jNtXY,149569.0,4.0
5,2017-03-19,Drake,Gyalchester,1944767,0.877,0.391,1.0,-8.196,1.0,0.063,0.0317,0.000502,0.0945,0.122,131.018,spotify:track:6UjfByV1lDLW0SOVQA4NAi,189230.0,4.0
6,2017-03-19,Drake,Sacrifices,1784215,0.903,0.439,8.0,-11.812999999999999,1.0,0.397,0.0407,0.0,0.138,0.532,139.112,spotify:track:0xl1w2q4VLojeXp4JfazPL,307593.0,4.0
7,2017-03-19,Drake,Blem,1836616,0.726,0.535,7.0,-7.803999999999999,0.0,0.0476,0.0533,1.3800000000000002e-05,0.0984,0.375,98.06700000000001,spotify:track:2XlHu0HcujBCkWMdIAvrqt,216558.0,4.0
8,2017-03-19,Drake,Get It Together,1741349,0.7809999999999999,0.721,5.0,-9.133,0.0,0.0514,0.0945,0.391,0.10400000000000001,0.8490000000000001,123.01100000000001,spotify:track:7y6c07pgjZvtHI9kuMVqk1,250337.0,4.0
9,2017-03-19,Drake,Jorja Interlude,1707934,0.735,0.373,11.0,-10.478,1.0,0.10400000000000001,0.762,0.00202,0.28800000000000003,0.237,123.081,spotify:track:13e6f8t7RKXuxZ0JdaaJRG,107673.0,4.0
10,2017-03-19,Drake,4422,1595625,0.609,0.22899999999999998,11.0,-12.36,0.0,0.0333,0.5579999999999999,0.0413,0.113,0.19,111.887,spotify:track:2fkeWbM6iqTw7oGHTYm2lw,186293.0,4.0
11,2017-03-19,Drake,KMT,1607989,0.875,0.6,1.0,-6.818,1.0,0.0435,0.0189,0.0143,0.132,0.0906,119.98700000000001,spotify:track:2jTujnt0y344ai1rNOywgr,162638.0,4.0
12,2017-03-19,Drake,Madiba Riddim,1581785,0.8390000000000001,0.521,7.0,-10.45,1.0,0.166,0.245,0.00545,0.607,0.33,105.992,spotify:track:76gUmNLXGQVOsGhfcshkFP,205163.0,4.0
13,2017-03-19,Drake,Teenage Fever,1626733,0.7659999999999999,0.28300000000000003,8.0,-10.33,0.0,0.0846,0.111,0.0172,0.115,0.14400000000000002,97.04,spotify:track:6n3HGiq4v35D6eFOSwqYuo,219692.0,4.0
14,2017-03-19,Drake,Glow,1439931,0.688,0.384,9.0,-8.824,0.0,0.375,0.2,0.0,0.708,0.43200000000000005,162.09799999999998,spotify:track:28irpKCCK9nn9DZSik2zEx,206120.0,4.0
17,2017-03-19,Drake,Nothings Into Somethings,1390816,0.7659999999999999,0.23399999999999999,11.0,-7.544,0.0,0.159,0.332,0.00156,0.358,0.256,96.882,spotify:track:6MbH1QiphMCPTqVEVC7UYi,153725.0,4.0
